3
66
305.555 259.338 30
310.539 258.936 30
315.524 258.597 30
320.516 258.873 30
325.496 259.253 30
330.414 260.154 30
335.303 261.177 30
340.082 262.646 30
344.817 264.236 30
349.405 266.222 30
353.942 268.312 30
358.296 270.77 30
362.6 273.308 30
366.68 276.198 30
370.719 279.14 30
374.485 282.429 30
378.229 285.74 30
381.638 289.399 30
385.046 293.057 30
388.057 297.048 30
391.061 301.045 30
393.652 305.318 30
396.198 309.622 30
398.323 314.142 30
400.355 318.71 30
401.969 323.435 30
403.428 328.217 30
404.494 333.093 30
405.326 338.023 30
405.823 342.987 30
405.987 347.984 30
405.921 352.973 30
405.397 357.946 30
404.442 362.5 30
399.488 363.175 30
394.524 363.717 30
389.524 363.752 30
384.54 363.521 30
379.58 362.887 30
374.706 361.824 30
369.878 360.524 30
365.25 358.639 30
360.697 356.59 30
356.376 354.073 30
352.209 351.328 30
348.229 348.301 30
344.493 344.989 30
340.883 341.529 30
337.583 337.779 30
334.353 333.961 30
331.463 329.884 30
328.613 325.776 30
326.091 321.461 30
323.608 317.121 30
321.408 312.633 30
319.279 308.11 30
317.354 303.498 30
315.559 298.832 30
313.867 294.129 30
312.39 289.353 30
310.912 284.576 30
309.715 279.722 30
308.538 274.862 30
307.485 269.977 30
306.593 265.057 30
305.7 260.137 30
174
-0.0804135 -0.996762 0
305.555 259.338 30
-0.0804135 -0.996762 0
310.539 258.936 30
0.0552063 -0.998475 0
315.524 258.597 30
0.0552368 -0.998473 0
320.516 258.873 30
0.180115 -0.983645 0
325.496 259.253 30
0.180115 -0.983645 0
330.414 260.154 30
0.293884 -0.955841 0
335.303 261.177 30
0.293848 -0.955852 0
340.082 262.646 30
0.397243 -0.917714 0
344.817 264.236 30
0.397243 -0.917714 0
349.405 266.222 30
0.491524 -0.870864 0
353.942 268.312 30
0.491511 -0.870871 0
358.296 270.77 30
0.578 -0.816036 0
362.6 273.308 30
0.578015 -0.816026 0
366.68 276.198 30
0.657845 -0.753153 0
370.719 279.14 30
0.657863 -0.753138 0
374.485 282.429 30
0.731629 -0.681703 0
378.229 285.74 30
0.731615 -0.681718 0
381.638 289.399 30
0.731629 -0.681703 0
385.046 293.057 30
0.799417 -0.600776 0
388.057 297.048 30
0.799428 -0.600761 0
391.061 301.045 30
0.860622 -0.509244 0
393.652 305.318 30
0.860622 -0.509244 0
396.198 309.622 30
0.913722 -0.406339 0
398.323 314.142 30
0.913722 -0.406339 0
400.355 318.71 30
0.956486 -0.29178 0
401.969 323.435 30
0.956486 -0.29178 0
403.428 328.217 30
0.986041 -0.166502 0
404.494 333.093 30
0.986041 -0.166502 0
405.326 338.023 30
0.999458 -0.0329287 0
405.823 342.987 30
0.999459 -0.0328972 0
405.987 347.984 30
0.99449 0.104829 0
405.921 352.973 30
0.994494 0.104796 0
405.397 357.946 30
0.13501 0.990844 0
404.442 362.5 30
0.13501 0.990844 0
399.488 363.175 30
0.00698857 0.999976 0
394.524 363.717 30
0.00698857 0.999976 0
389.524 363.752 30
-0.126618 0.991951 0
384.54 363.521 30
-0.126618 0.991951 0
379.58 362.887 30
-0.260067 0.965591 0
374.706 361.824 30
-0.260067 0.965591 0
369.878 360.524 30
-0.387331 0.921941 0
365.25 358.639 30
-0.503453 0.864022 0
360.697 356.59 30
-0.503453 0.864022 0
356.376 354.073 30
-0.605348 0.795961 0
352.209 351.328 30
-0.605348 0.795961 0
348.229 348.301 30
-0.69187 0.722022 0
344.493 344.989 30
-0.69187 0.722022 0
340.883 341.529 30
-0.763465 0.645849 0
337.583 337.779 30
-0.763465 0.645849 0
334.353 333.961 30
-0.821582 0.57009 0
331.463 329.884 30
-0.821582 0.57009 0
328.613 325.776 30
-0.868063 0.496454 0
326.091 321.461 30
-0.868063 0.496454 0
323.608 317.121 30
-0.904754 0.425934 0
321.408 312.633 30
-0.904754 0.425934 0
319.279 308.11 30
-0.933371 0.358914 0
317.354 303.498 30
-0.933367 0.358924 0
315.559 298.832 30
-0.95536 0.295443 0
313.867 294.129 30
-0.95536 0.295443 0
312.39 289.353 30
-0.955352 0.295471 0
310.912 284.576 30
-0.971902 0.235384 0
309.715 279.722 30
-0.971902 0.235384 0
308.538 274.862 30
-0.983946 0.178466 0
307.485 269.977 30
-0.983941 0.178496 0
306.593 265.057 30
-0.983941 0.178496 0
305.7 260.137 30
-0.866854 0.127987 0.481855
310.555 273.571 32.4223
-0.866854 0.127987 -0.481855
310.555 273.571 27.5777
-0.931467 0.205488 0.300239
310.555 278.571 31.5093
-0.931467 0.205488 -0.300239
310.555 278.571 28.4907
-0.859037 0.227657 0.458507
315.555 288.571 32.3049
-0.859037 0.227657 -0.458507
315.555 288.571 27.6951
-0.91322 0.278005 0.297896
315.555 293.571 31.4975
-0.91322 0.278005 -0.297896
315.555 293.571 28.5025
-0.932377 0.358034 0.0498385
315.555 298.571 30.2505
-0.932377 0.358034 -0.0498385
315.555 298.571 29.7495
-0.853401 0.336165 0.398372
320.555 303.571 32.0026
-0.853401 0.336165 -0.398372
320.555 303.571 27.9974
-0.885088 0.410564 0.219218
320.555 308.571 31.102
-0.885088 0.410564 -0.219218
320.555 308.571 28.898
-0.810439 0.416318 0.41215
325.555 313.571 32.0719
-0.810439 0.416318 -0.41215
325.555 313.571 27.9281
-0.832194 0.472939 0.289452
325.555 318.571 31.4551
-0.832194 0.472939 -0.289452
325.555 318.571 28.5449
0.133716 -0.858837 0.494488
330.555 263.571 32.4858
0.133716 -0.858837 -0.494488
330.555 263.571 27.5142
-0.777898 0.514948 0.360144
330.555 323.571 31.8105
-0.777898 0.514948 -0.360144
330.555 323.571 28.1895
-0.798146 0.557673 0.227957
330.555 328.571 31.146
-0.798146 0.557673 -0.227957
330.555 328.571 28.854
0.238988 -0.892864 0.381678
335.555 263.571 31.9187
0.238988 -0.892864 -0.381678
335.555 263.571 28.0813
-0.719002 0.539386 0.438291
335.555 328.571 32.2033
-0.719002 0.539386 -0.438291
335.555 328.571 27.7967
-0.750581 0.630627 0.197328
335.555 333.571 30.992
-0.750581 0.630627 -0.197328
335.555 333.571 29.008
0.289738 -0.937275 0.193825
340.555 263.571 30.9744
0.289738 -0.937275 -0.193825
340.555 263.571 29.0256
-0.657391 0.580525 0.480445
340.555 333.571 32.4152
-0.657391 0.580525 -0.480445
340.555 333.571 27.5848
-0.686656 0.653921 0.317633
340.555 338.571 31.5968
-0.686656 0.653921 -0.317633
340.555 338.571 28.4032
0.324473 -0.823613 0.465166
345.555 268.571 32.3384
0.324473 -0.823613 -0.465166
345.555 268.571 27.6616
-0.597787 0.628891 0.497139
345.555 338.571 32.4991
-0.597787 0.628891 -0.497139
345.555 338.571 27.5009
-0.657854 0.70687 0.259931
345.555 343.571 31.3067
-0.657854 0.70687 -0.259931
345.555 343.571 28.6933
0.397567 -0.853288 0.337402
350.555 268.571 31.6961
0.397567 -0.853288 -0.337402
350.555 268.571 28.3039
-0.542676 0.683972 0.48753
350.555 343.571 32.4508
-0.542676 0.683972 -0.48753
350.555 343.571 27.5492
-0.575803 0.764656 0.2894
350.555 348.571 31.4548
-0.575803 0.764656 -0.2894
350.555 348.571 28.5452
0.434312 -0.783947 0.443622
355.555 273.571 32.2301
0.434312 -0.783947 -0.443622
355.555 273.571 27.7699
-0.495418 0.745004 0.446688
355.555 348.571 32.2455
-0.495418 0.745004 -0.446688
355.555 348.571 27.7545
-0.501519 0.850491 0.158568
355.555 353.571 30.7971
-0.501519 0.850491 -0.158568
355.555 353.571 29.2029
0.527442 -0.799247 0.288114
360.555 273.571 31.4484
0.527442 -0.799247 -0.288114
360.555 273.571 28.5516
-0.447503 0.817054 0.363543
360.555 353.571 31.8276
-0.447503 0.817054 -0.363543
360.555 353.571 28.1724
0.551522 -0.759024 0.345986
365.555 278.571 31.7393
0.551522 -0.759024 -0.345986
365.555 278.571 28.2607
-0.339446 0.801026 0.493086
365.555 353.571 32.4788
-0.339446 0.801026 -0.493086
365.555 353.571 27.5212
-0.386281 0.920628 0.0568355
365.555 358.571 30.2857
-0.386281 0.920628 -0.0568355
365.555 358.571 29.7143
0.595166 -0.691141 0.410002
370.555 283.571 32.0611
0.595166 -0.691141 -0.410002
370.555 283.571 27.9389
-0.256262 0.915969 0.308758
370.555 358.571 31.5521
-0.256262 0.915969 -0.308758
370.555 358.571 28.4479
0.652927 -0.72238 0.227715
375.555 283.571 31.1447
0.652927 -0.72238 -0.227715
375.555 283.571 28.8553
0.643895 -0.638868 0.421007
375.555 288.571 32.1164
0.643895 -0.638868 -0.421007
375.555 288.571 27.8836
-0.19172 0.88411 0.426137
375.555 358.571 32.1422
-0.19172 0.88411 -0.426137
375.555 358.571 27.8578
0.715084 -0.668683 0.203762
380.555 288.571 31.0243
0.715084 -0.668683 -0.203762
380.555 288.571 28.9757
0.67448 -0.611097 0.414291
380.555 293.571 32.0827
0.67448 -0.611097 -0.414291
380.555 293.571 27.9173
0.737871 -0.569884 0.361633
385.555 298.571 31.818
0.737871 -0.569884 -0.361633
385.555 298.571 28.182
-0.108608 0.975221 0.192742
385.555 363.571 30.9689
-0.108608 0.975221 -0.192742
385.555 363.571 29.0311
0.783416 -0.535879 0.314791
390.555 303.571 31.5825
0.783416 -0.535879 -0.314791
390.555 303.571 28.4175
0.768378 -0.450016 0.455061
390.555 308.571 32.2876
0.768378 -0.450016 -0.455061
390.555 308.571 27.7124
0.0137921 0.978184 0.207284
390.555 363.571 31.042
0.0137921 0.978184 -0.207284
390.555 363.571 28.958
0.84728 -0.49496 0.192692
395.555 308.571 30.9687
0.84728 -0.49496 -0.192692
395.555 308.571 29.0313
0.845519 -0.405877 0.346932
395.555 313.571 31.744
0.845519 -0.405877 -0.346932
395.555 313.571 28.256
0.817668 -0.334507 0.468535
395.555 318.571 32.3554
0.817668 -0.334507 -0.468535
395.555 318.571 27.6446
0.0315052 0.972418 0.231107
395.555 363.571 31.1618
0.0315052 0.972418 -0.231107
395.555 363.571 28.8382
0.928964 -0.287554 0.233107
400.555 323.571 31.1718
0.928964 -0.287554 -0.233107
400.555 323.571 28.8282
0.890936 -0.233525 0.389487
400.555 328.571 31.958
0.890936 -0.233525 -0.389487
400.555 328.571 28.042
0.86838 -0.135831 0.476934
400.555 333.571 32.3976
0.86838 -0.135831 -0.476934
400.555 333.571 27.6024
0.990611 -0.0304438 0.133279
405.555 343.571 30.67
0.990611 -0.0304438 -0.133279
405.555 343.571 29.33
0.985743 -0.0209004 0.166957
405.555 348.571 30.8393
0.985743 -0.0209004 -0.166957
405.555 348.571 29.1607
0.976495 0.113587 0.183183
405.555 353.571 30.9209
0.976495 0.113587 -0.183183
405.555 353.571 29.0791
0
