3
139
164.481 846.484 0
156.944 842.032 0
148.312 836.344 0
139.984 829.597 0
133.391 822.041 0
128.368 814.056 0
123.829 805.002 0
120.098 795.496 0
117.388 786.623 0
115.15 776.989 0
113.432 766.571 0
112.562 755.881 0
112.881 745.97 0
114.251 735.739 0
116.644 725.858 0
119.943 716.465 0
124.046 707.507 0
128.853 698.929 0
134.26 690.678 0
140.167 682.7 0
146.471 674.941 0
153.071 667.348 0
159.866 659.866 0
166.753 652.443 0
173.63 645.024 0
180.396 637.555 0
186.95 629.984 0
193.189 622.255 0
199.012 614.316 0
204.317 606.112 0
209.002 597.591 0
212.966 588.697 0
216.107 579.378 0
218.323 569.579 0
219.513 559.248 0
217.51 555.446 0
214.395 552.134 0
210.954 547.456 0
207.369 541.544 0
203.821 534.531 0
200.492 526.549 0
197.563 517.73 0
195.217 508.207 0
193.633 498.113 0
192.995 487.58 0
193.483 476.74 0
195.28 465.726 0
198.565 454.67 0
203.522 443.705 0
210.332 432.964 0
219.176 422.579 0
230.235 412.681 0
247.994 400.585 0
272.161 385.429 0
284.713 378.205 0
288.685 376.814 0
287.112 379.154 0
283.028 383.126 0
279.468 386.629 0
279.816 387.452 0
289.118 384.389 0
298.931 381.594 0
308.526 379.73 0
317.186 378.698 0
326.145 378.196 0
335.321 378.227 0
344.63 378.794 0
353.992 379.901 0
363.323 381.551 0
372.541 383.747 0
381.565 386.493 0
390.312 389.791 0
398.699 393.646 0
406.646 398.059 0
414.068 403.036 0
420.885 408.578 0
427.014 414.689 0
432.373 421.373 0
436.879 428.633 0
440.451 436.471 0
443.005 444.892 0
444.461 453.899 0
444.736 463.494 0
443.746 473.681 0
441.412 484.464 0
437.649 495.845 0
432.376 507.828 0
425.511 520.417 0
416.972 533.614 0
408.871 544.245 0
400.724 552.506 0
391.771 559.823 0
382.38 566.139 0
372.923 571.399 0
363.769 575.546 0
355.287 578.523 0
347.849 580.275 0
342.249 582.209 0
340.503 589.67 0
340.916 597.399 0
343.069 605.444 0
346.539 613.854 0
350.905 622.679 0
355.744 631.966 0
360.636 641.766 0
365.16 652.127 0
368.892 663.099 0
371.412 674.729 0
372.353 685.526 0
372.703 694.099 0
372.841 702.666 0
372.688 711.208 0
372.166 719.705 0
371.196 728.139 0
369.7 736.489 0
367.599 744.737 0
364.816 752.864 0
361.271 760.849 0
356.887 768.675 0
351.585 776.322 0
345.286 783.771 0
337.913 791.002 0
329.386 797.996 0
319.628 804.734 0
308.56 811.198 0
296.103 817.366 0
282.18 823.222 0
272.483 826.786 0
262.958 829.676 0
254.847 831.939 0
250.253 833.071 0
241.721 835.046 0
230.356 837.554 0
217.263 840.287 0
203.547 842.937 0
190.315 845.195 0
178.671 846.753 0
169.72 847.301 0
164.568 846.532 0
207
-0.501011 0.865441 0
164.481 846.484 0
-0.522646 0.85255 0
156.944 842.032 0
-0.582653 0.812721 0
148.312 836.344 0
-0.683479 0.72997 0
139.984 829.597 0
-0.818779 0.574109 0
133.391 822.041 0
-0.871179 0.490965 0
128.368 814.056 0
-0.913973 0.405774 0
123.829 805.002 0
-0.945421 0.325851 0
120.098 795.496 0
-0.965836 0.259155 0
117.388 786.623 0
-0.980927 0.194375 0
115.15 776.989 0
-0.991232 0.132133 0
113.432 766.571 0
-0.999879 0.0155329 0
112.562 755.881 0
-0.996733 -0.0807675 0
112.881 745.97 0
-0.9828 -0.184674 0
114.251 735.739 0
-0.958519 -0.285029 0
116.644 725.858 0
-0.926665 -0.375888 0
119.943 716.465 0
-0.890641 -0.454708 0
124.046 707.507 0
-0.853864 -0.520497 0
128.853 698.929 0
-0.819229 -0.573467 0
134.26 690.678 0
-0.788887 -0.614538 0
140.167 682.7 0
-0.764285 -0.644879 0
146.471 674.941 0
-0.746309 -0.6656 0
153.071 667.348 0
-0.735461 -0.677567 0
159.866 659.866 0
-0.731993 -0.681313 0
166.753 652.443 0
-0.735987 -0.676996 0
173.63 645.024 0
-0.747387 -0.664389 0
180.396 637.555 0
-0.765961 -0.642887 0
186.95 629.984 0
-0.791212 -0.611541 0
193.189 622.255 0
-0.822228 -0.569158 0
199.012 614.316 0
-0.857497 -0.514488 0
204.317 606.112 0
-0.894746 -0.446575 0
209.002 597.591 0
-0.930914 -0.365239 0
212.966 588.697 0
-0.962403 -0.271626 0
216.107 579.378 0
-0.985692 -0.168557 0
218.323 569.579 0
-0.998175 -0.0603847 0
219.513 559.248 0
-0.666343 0.745645 0
217.51 555.446 0
-0.771902 0.635742 0
214.395 552.134 0
-0.83215 0.554551 0
210.954 547.456 0
-0.874492 0.485041 0
207.369 541.544 0
-0.908052 0.418857 0
203.821 534.531 0
-0.936307 0.351184 0
200.492 526.549 0
-0.960372 0.27872 0
197.563 517.73 0
-0.980018 0.198911 0
195.217 508.207 0
-0.993961 0.109732 0
193.633 498.113 0
-0.999952 0.00983572 0
192.995 487.58 0
-0.994883 -0.101038 0
193.483 476.74 0
-0.975174 -0.221441 0
195.28 465.726 0
-0.937607 -0.347697 0
198.565 454.67 0
-0.880566 -0.473924 0
203.522 443.705 0
-0.805179 -0.593032 0
210.332 432.964 0
-0.715575 -0.698536 0
219.176 422.579 0
-0.61787 -0.78628 0
230.235 412.681 0
-0.538883 -0.842381 0
247.994 400.585 0
-0.518973 -0.854791 0
272.161 385.429 0
-0.454481 -0.890757 0
284.713 378.205 0
0.765093 -0.64392 0
288.685 376.814 0
0.724647 0.689121 0
287.112 379.154 0
0.686658 0.726981 0
283.028 383.126 0
0.74698 0.664846 0
279.468 386.629 0
-0.313216 -0.949682 0
279.816 387.452 0
-0.302748 -0.953071 0
289.118 384.389 0
-0.232241 -0.972658 0
298.931 381.594 0
-0.150995 -0.988534 0
308.526 379.73 0
-0.0866781 -0.996236 0
317.186 378.698 0
-0.0260041 -0.999662 0
326.145 378.196 0
0.0322353 -0.99948 0
335.321 378.227 0
0.0891232 -0.996021 0
344.63 378.794 0
0.145639 -0.989338 0
353.992 379.901 0
0.202675 -0.979246 0
363.323 381.551 0
0.261049 -0.965326 0
372.541 383.747 0
0.3215 -0.94691 0
381.565 386.493 0
0.384658 -0.923059 0
390.312 389.791 0
0.450981 -0.892533 0
398.699 393.646 0
0.520648 -0.853772 0
406.646 398.059 0
0.593382 -0.804921 0
414.068 403.036 0
0.668226 -0.743958 0
420.885 408.578 0
0.743288 -0.668971 0
427.014 414.689 0
0.815569 -0.57866 0
432.373 421.373 0
0.881054 -0.473017 0
436.879 428.633 0
0.935249 -0.353991 0
440.451 436.471 0
0.97419 -0.225731 0
443.005 444.892 0
0.995566 -0.0940679 0
444.461 453.899 0
0.999397 0.0347211 0
444.736 463.494 0
0.987868 0.155298 0
443.746 473.681 0
0.964481 0.264153 0
441.412 484.464 0
0.93305 0.359746 0
437.649 495.845 0
0.896966 0.442099 0
432.376 507.828 0
0.858861 0.512208 0
425.511 520.417 0
0.820581 0.57153 0
416.972 533.614 0
0.752794 0.658257 0
408.871 544.245 0
0.671229 0.74125 0
400.724 552.506 0
0.594454 0.80413 0
391.771 559.823 0
0.521496 0.853253 0
382.38 566.139 0
0.449416 0.893323 0
372.923 571.399 0
0.373173 0.927762 0
363.769 575.546 0
0.283819 0.958878 0
355.287 578.523 0
0.162771 0.986664 0
347.849 580.275 0
0.927196 0.374576 0
342.249 582.209 0
0.99693 0.078302 0
340.503 589.67 0
0.98556 -0.169327 0
340.916 597.399 0
0.943687 -0.330841 0
343.069 605.444 0
0.907375 -0.420322 0
346.539 613.854 0
0.888501 -0.458874 0
350.905 622.679 0
0.888068 -0.459713 0
355.744 631.966 0
0.903502 -0.428584 0
360.636 641.766 0
0.930425 -0.366483 0
365.16 652.127 0
0.962192 -0.272373 0
368.892 663.099 0
0.98921 -0.146507 0
371.412 674.729 0
0.998741 -0.0501697 0
372.353 685.526 0
0.99955 -0.029986 0
372.703 694.099 0
1 -0.000643772 0
372.841 702.666 0
0.999276 0.0380561 0
372.688 711.208 0
0.996274 0.0862402 0
372.166 719.705 0
0.989606 0.143805 0
371.196 728.139 0
0.977655 0.210216 0
369.7 736.489 0
0.958734 0.284306 0
367.599 744.737 0
0.931353 0.364118 0
364.816 752.864 0
0.894574 0.44692 0
361.271 760.849 0
0.848349 0.529438 0
356.887 768.675 0
0.793691 0.608321 0
351.585 776.322 0
0.73257 0.680692 0
345.286 783.771 0
0.667542 0.744572 0
337.913 791.002 0
0.601259 0.799055 0
329.386 797.996 0
0.536048 0.844188 0
319.628 804.734 0
0.473671 0.880702 0
308.56 811.198 0
0.415274 0.909696 0
296.103 817.366 0
0.361455 0.93239 0
282.18 823.222 0
0.329079 0.944302 0
272.483 826.786 0
0.263757 0.964589 0
262.958 829.676 0
0.260289 0.965531 0
254.847 831.939 0
0.231377 0.972864 0
250.253 833.071 0
0.220679 0.975347 0
241.721 835.046 0
0.210437 0.977607 0
230.356 837.554 0
0.19787 0.980228 0
217.263 840.287 0
0.180422 0.983589 0
203.547 842.937 0
0.153377 0.988168 0
190.315 845.195 0
0.104798 0.994493 0
178.671 846.753 0
-0.00810066 0.999967 0
169.72 847.301 0
-0.468693 0.883361 0
164.568 846.532 0
-0.997757 0.0161199 0.0649719
112.55 756.726 3.59763
-0.997757 0.0161199 -0.0649719
112.55 756.726 -3.59763
-0.826542 -0.505038 0.248525
132.55 696.726 13.7614
-0.826542 -0.505038 -0.248525
132.55 696.726 -13.7614
-0.828771 -0.321884 0.457743
132.55 716.726 25.3462
-0.828771 -0.321884 -0.457743
132.55 716.726 -25.3462
-0.808412 0.370884 0.457073
132.55 796.726 25.3091
-0.808412 0.370884 -0.457073
132.55 796.726 -25.3091
-0.806512 0.526679 0.268602
132.55 816.726 14.8731
-0.806512 0.526679 -0.268602
132.55 816.726 -14.8731
-0.738415 -0.58478 0.335822
152.55 676.726 18.5952
-0.738415 -0.58478 -0.335822
152.55 676.726 -18.5952
-0.534737 0.800788 0.269806
152.55 836.726 14.9397
-0.534737 0.800788 -0.269806
152.55 836.726 -14.9397
-0.704737 -0.59915 0.379954
172.55 656.726 21.0389
-0.704737 -0.59915 -0.379954
172.55 656.726 -21.0389
-0.230033 0.862465 0.45082
172.55 836.726 24.9629
-0.230033 0.862465 -0.45082
172.55 836.726 -24.9629
-0.715331 -0.544542 0.437922
192.55 636.726 24.2487
-0.715331 -0.544542 -0.437922
192.55 636.726 -24.2487
0.0320721 0.895988 0.442919
192.55 836.726 24.5254
0.0320721 0.895988 -0.442919
192.55 836.726 -24.5254
-0.774021 -0.545916 0.320728
212.55 436.726 17.7594
-0.774021 -0.545916 -0.320728
212.55 436.726 -17.7594
-0.830047 0.389742 0.398902
212.55 536.726 22.088
-0.830047 0.389742 -0.398902
212.55 536.726 -22.088
-0.867736 -0.400287 0.294625
212.55 596.726 16.314
-0.867736 -0.400287 -0.294625
212.55 596.726 -16.314
0.149207 0.929492 0.337315
212.55 836.726 18.6779
0.149207 0.929492 -0.337315
212.55 836.726 -18.6779
-0.582206 -0.717476 0.382446
232.55 416.726 21.1769
-0.582206 -0.717476 -0.382446
232.55 416.726 -21.1769
0.219674 0.856652 0.466787
252.55 816.726 25.847
0.219674 0.856652 -0.466787
252.55 816.726 -25.847
0.301742 0.869476 0.391106
272.55 816.726 21.6564
0.301742 0.869476 -0.391106
272.55 816.726 -21.6564
0.402778 0.88711 0.225401
292.55 816.726 12.4809
0.402778 0.88711 -0.225401
292.55 816.726 -12.4809
0.499313 0.747249 0.438526
312.55 796.726 24.2821
0.499313 0.747249 -0.438526
312.55 796.726 -24.2821
0.647349 0.594178 0.477381
332.55 776.726 26.4336
0.647349 0.594178 -0.477381
332.55 776.726 -26.4336
0.33463 0.848289 0.4104
352.55 576.726 22.7247
0.33463 0.848289 -0.4104
352.55 576.726 -22.7247
0.843566 -0.359269 0.399152
352.55 636.726 22.1019
0.843566 -0.359269 -0.399152
352.55 636.726 -22.1019
0.829978 0.25673 0.495203
352.55 736.726 27.4205
0.829978 0.25673 -0.495203
352.55 736.726 -27.4205
0.823226 0.415779 0.386557
352.55 756.726 21.4045
0.823226 0.415779 -0.386557
352.55 756.726 -21.4045
0.289675 -0.829407 0.477674
372.55 396.726 26.4499
0.289675 -0.829407 -0.477674
372.55 396.726 -26.4499
0.417231 -0.848948 0.324354
392.55 396.726 17.9602
0.417231 -0.848948 -0.324354
392.55 396.726 -17.9602
0.593895 0.760378 0.262894
392.55 556.726 14.557
0.593895 0.760378 -0.262894
392.55 556.726 -14.557
0.617522 -0.644399 0.451017
412.55 416.726 24.9738
0.617522 -0.644399 -0.451017
412.55 416.726 -24.9738
0.761997 0.553121 0.336776
412.55 536.726 18.648
0.761997 0.553121 -0.336776
412.55 536.726 -18.648
0.848122 -0.374332 0.37492
432.55 436.726 20.7601
0.848122 -0.374332 -0.37492
432.55 436.726 -20.7601
0.867374 -0.124015 0.481957
432.55 456.726 26.687
0.867374 -0.124015 -0.481957
432.55 456.726 -26.687
0.874199 0.107048 0.47362
432.55 476.726 26.2254
0.874199 0.107048 -0.47362
432.55 476.726 -26.2254
0.88806 0.318798 0.331235
432.55 496.726 18.3412
0.88806 0.318798 -0.331235
432.55 496.726 -18.3412
0
